gs0,gs1,gs2,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,lsdecay,linedecay
1.0,1.0,1.0,0.4360156703462688,0.0,0.0,0.0,0.0,0.0,0.0,0.4420618715275686,0,0
1.0,1.0,1.0,0.4438995368083886,0.0,0.0,0.0,0.0,0.0,0.0,0.44647546505862035,0,0
1.0,1.0,1.0,0.4358462158004853,0.0,0.0,0.0,0.0,0.0,0.0,0.4413096613371296,0,0
1.0,1.0,1.0,0.4369760769460595,0.0,0.0,0.0,0.0,0.0,0.0,0.43551514560566956,0,0
1.0,1.0,1.0,0.437798399316716,0.0,0.0,0.0,0.0,0.0,0.0,0.436436899325873,0,0
1.0,1.0,1.0,0.4326790116247569,0.0,0.0,0.0,0.0,0.0,0.0,0.43773917561585474,0,0
1.0,1.0,1.0,0.4401249143364479,0.0,0.0,0.0,0.0,0.0,0.0,0.44087812377874697,0,0
1.0,1.0,1.0,0.43557703964391287,0.0,0.0,0.0,0.0,0.0,0.0,0.43414762328679707,0,0
1.0,1.0,1.0,0.4422014694372808,0.0,0.0,0.0,0.0,0.0,0.0,0.44086721087728864,0,0
1.0,1.0,1.0,0.4457920324916547,0.0,0.0,0.0,0.0,0.0,0.0,0.44512974523455795,0,0
1.0,1.0,1.0,0.436916083093579,0.0,0.0,0.0,0.0,0.0,0.0,0.438866211307076,0,0
1.0,1.0,1.0,0.4419871438533647,0.0,0.0,0.0,0.0,0.0,0.0,0.44846307736758606,0,0
1.0,1.0,1.0,0.4445652965128531,0.0,0.0,0.0,0.0,0.0,0.0,0.4413962647935709,0,0
1.0,1.0,1.0,0.4424157001189232,0.0,0.0,0.0,0.0,0.0,0.0,0.4372085574831539,0,0
1.0,1.0,1.0,0.43761817299439854,0.0,0.0,0.0,0.0,0.0,0.0,0.4354240899710107,0,0
1.0,1.0,1.0,0.44319378388253855,0.0,0.0,0.0,0.0,0.0,0.0,0.4397107972470178,0,0
1.0,1.0,1.0,0.4409559666137883,0.0,0.0,0.0,0.0,0.0,0.0,0.44380119440902827,0,0
1.0,1.0,1.0,0.43892458220953773,0.0,0.0,0.0,0.0,0.0,0.0,0.44289251695427184,0,0
1.0,1.0,1.0,0.4382326904106034,0.0,0.0,0.0,0.0,0.0,0.0,0.4495641154454758,0,0
1.0,1.0,1.0,0.4386984153332663,0.0,0.0,0.0,0.0,0.0,0.0,0.4430161525267031,0,0
1.0,1.0,1.0,0.4393418832523586,0.0,0.0,0.0,0.0,0.0,0.0,0.4409795980178237,0,0
1.0,1.0,1.0,0.43998965370248055,0.0,0.0,0.0,0.0,0.0,0.0,0.44349230103852555,0,0
1.0,1.0,1.0,0.44052487766106263,0.0,0.0,0.0,0.0,0.0,0.0,0.43916735507003607,0,0
1.0,1.0,1.0,0.4432373241915598,0.0,0.0,0.0,0.0,0.0,0.0,0.44311642030189186,0,0
1.0,1.0,1.0,0.43893660337230633,0.0,0.0,0.0,0.0,0.0,0.0,0.4433443850167368,0,0
1.0,1.0,1.0,0.43972678051210784,0.0,0.0,0.0,0.0,0.0,0.0,0.44141860277728684,0,0
1.0,1.0,1.0,0.43578617292421523,0.0,0.0,0.0,0.0,0.0,0.0,0.4432357281045997,0,0
1.0,1.0,1.0,0.439672688148356,0.0,0.0,0.0,0.0,0.0,0.0,0.4446725808505635,0,0
1.0,1.0,1.0,0.42873580821256196,0.0,0.0,0.0,0.0,0.0,0.0,0.44057684326960583,0,0
1.0,1.0,1.0,0.43638483230151015,0.0,0.0,0.0,0.0,0.0,0.0,0.44157952856098504,0,0
1.0,1.0,1.0,0.43763729384055816,0.0,0.0,0.0,0.0,0.0,0.0,0.435400983943866,0,0
1.0,1.0,1.0,0.439775551909572,0.0,0.0,0.0,0.0,0.0,0.0,0.43484777860866913,0,0
1.0,1.0,1.0,0.441141118653809,0.0,0.0,0.0,0.0,0.0,0.0,0.44048994921143114,0,0
1.0,1.0,1.0,0.4411745977709487,0.0,0.0,0.0,0.0,0.0,0.0,0.44279174161007023,0,0
1.0,1.0,1.0,0.44090354434261836,0.0,0.0,0.0,0.0,0.0,0.0,0.44798539957253136,0,0
1.0,1.0,1.0,0.44116478576551044,0.0,0.0,0.0,0.0,0.0,0.0,0.44968299880490087,0,0
1.0,1.0,1.0,0.44083270267779595,0.0,0.0,0.0,0.0,0.0,0.0,0.4445061271900418,0,0
1.0,1.0,1.0,0.4464747679902308,0.0,0.0,0.0,0.0,0.0,0.0,0.4418672742938195,0,0
1.0,1.0,1.0,0.4380568299590918,0.0,0.0,0.0,0.0,0.0,0.0,0.440876780173441,0,0
1.0,1.0,1.0,0.4374150569319084,0.0,0.0,0.0,0.0,0.0,0.0,0.4441007088894769,0,0
1.0,1.0,1.0,0.43602312943451405,0.0,0.0,0.0,0.0,0.0,0.0,0.4431376721108387,0,0
1.0,1.0,1.0,0.4408822552671291,0.0,0.0,0.0,0.0,0.0,0.0,0.43621344266795403,0,0
1.0,1.0,1.0,0.4380786122430194,0.0,0.0,0.0,0.0,0.0,0.0,0.43945399777886074,0,0
1.0,1.0,1.0,0.43995047242022306,0.0,0.0,0.0,0.0,0.0,0.0,0.4377319695828645,0,0
1.0,1.0,1.0,0.4342887139203682,0.0,0.0,0.0,0.0,0.0,0.0,0.439365816593021,0,0
1.0,1.0,1.0,0.4380488210910262,0.0,0.0,0.0,0.0,0.0,0.0,0.4398417533436191,0,0
1.0,1.0,1.0,0.43526986578177795,0.0,0.0,0.0,0.0,0.0,0.0,0.4382580862604877,0,0
1.0,1.0,1.0,0.4359264158748619,0.0,0.0,0.0,0.0,0.0,0.0,0.4360471768604699,0,0
1.0,1.0,1.0,0.4422702998381066,0.0,0.0,0.0,0.0,0.0,0.0,0.44313481948510797,0,0
1.0,1.0,1.0,0.4268257464627505,0.0,0.0,0.0,0.0,0.0,0.0,0.4373168609852697,0,0
1.0,1.0,1.0,0.43699107091595796,0.0,0.0,0.0,0.0,0.0,0.0,0.448225705651862,0,0
1.0,1.0,1.0,0.43857370060760037,0.0,0.0,0.0,0.0,0.0,0.0,0.4359366909181566,0,0
1.0,1.0,1.0,0.4323352674898351,0.0,0.0,0.0,0.0,0.0,0.0,0.4410674427403826,0,0
1.0,1.0,1.0,0.44166114904140924,0.0,0.0,0.0,0.0,0.0,0.0,0.44549628076516373,0,0
1.0,1.0,1.0,0.43696163861345366,0.0,0.0,0.0,0.0,0.0,0.0,0.4422917870653517,0,0
1.0,1.0,1.0,0.43616344014426434,0.0,0.0,0.0,0.0,0.0,0.0,0.44558199833128737,0,0
1.0,1.0,1.0,0.44189890166585555,0.0,0.0,0.0,0.0,0.0,0.0,0.4438983944370451,0,0
1.0,1.0,1.0,0.4394561242185537,0.0,0.0,0.0,0.0,0.0,0.0,0.4423512303285548,0,0
1.0,1.0,1.0,0.4438502383437071,0.0,0.0,0.0,0.0,0.0,0.0,0.4353214730093474,0,0
1.0,1.0,1.0,0.43517560234298436,0.0,0.0,0.0,0.0,0.0,0.0,0.4378142026786912,0,0
1.0,1.0,1.0,0.42858821862253704,0.0,0.0,0.0,0.0,0.0,0.0,0.4387463106172482,0,0
1.0,1.0,1.0,0.44113195975531255,0.0,0.0,0.0,0.0,0.0,0.0,0.4389276866442301,0,0
1.0,1.0,1.0,0.44212666643057513,0.0,0.0,0.0,0.0,0.0,0.0,0.4408014432024982,0,0
1.0,1.0,1.0,0.4345177141218012,0.0,0.0,0.0,0.0,0.0,0.0,0.4377529074377334,0,0
1.0,1.0,1.0,0.445432476780244,0.0,0.0,0.0,0.0,0.0,0.0,0.4433099991405097,0,0
1.0,1.0,1.0,0.43392535533436616,0.0,0.0,0.0,0.0,0.0,0.0,0.44005811593754457,0,0
1.0,1.0,1.0,0.4416190814685267,0.0,0.0,0.0,0.0,0.0,0.0,0.44372761563702356,0,0
1.0,1.0,1.0,0.4382441230928782,0.0,0.0,0.0,0.0,0.0,0.0,0.4336252657172921,0,0
1.0,1.0,1.0,0.437488203973396,0.0,0.0,0.0,0.0,0.0,0.0,0.4388800207823635,0,0
1.0,1.0,1.0,0.44133606103923284,0.0,0.0,0.0,0.0,0.0,0.0,0.44006749767671377,0,0
1.0,1.0,1.0,0.4354097633664017,0.0,0.0,0.0,0.0,0.0,0.0,0.4397065035687948,0,0
1.0,1.0,1.0,0.44173694458042434,0.0,0.0,0.0,0.0,0.0,0.0,0.44214841749491385,0,0
1.0,1.0,1.0,0.4379676603630875,0.0,0.0,0.0,0.0,0.0,0.0,0.44503601272509874,0,0
1.0,1.0,1.0,0.4419750591731576,0.0,0.0,0.0,0.0,0.0,0.0,0.43827998677736296,0,0
1.0,1.0,1.0,0.4446566229238468,0.0,0.0,0.0,0.0,0.0,0.0,0.43335699725720855,0,0
1.0,1.0,1.0,0.4393117171754632,0.0,0.0,0.0,0.0,0.0,0.0,0.44490802669453094,0,0
1.0,1.0,1.0,0.44197507138500297,0.0,0.0,0.0,0.0,0.0,0.0,0.436741858231599,0,0
1.0,1.0,1.0,0.43489437345235116,0.0,0.0,0.0,0.0,0.0,0.0,0.44275315953269473,0,0
1.0,1.0,1.0,0.4401559859359878,0.0,0.0,0.0,0.0,0.0,0.0,0.4438469679247345,0,0
1.0,1.0,1.0,0.4373802361860169,0.0,0.0,0.0,0.0,0.0,0.0,0.4314238923173383,0,0
1.0,1.0,1.0,0.4446378137324311,0.0,0.0,0.0,0.0,0.0,0.0,0.4413478221360109,0,0
1.0,1.0,1.0,0.4348687545401159,0.0,0.0,0.0,0.0,0.0,0.0,0.4387812605202603,0,0
1.0,1.0,1.0,0.4416862723168365,0.0,0.0,0.0,0.0,0.0,0.0,0.44296692243933916,0,0
1.0,1.0,1.0,0.44158073266976605,0.0,0.0,0.0,0.0,0.0,0.0,0.44144251455344385,0,0
1.0,1.0,1.0,0.44196150070881307,0.0,0.0,0.0,0.0,0.0,0.0,0.4392459555390445,0,0
1.0,1.0,1.0,0.4401791777593452,0.0,0.0,0.0,0.0,0.0,0.0,0.44470131379053596,0,0
1.0,1.0,1.0,0.4411807180151207,0.0,0.0,0.0,0.0,0.0,0.0,0.437783328574912,0,0
1.0,1.0,1.0,0.4402411238249203,0.0,0.0,0.0,0.0,0.0,0.0,0.4459892534946989,0,0
1.0,1.0,1.0,0.4378929369311549,0.0,0.0,0.0,0.0,0.0,0.0,0.44000403151317935,0,0
1.0,1.0,1.0,0.437176369455204,0.0,0.0,0.0,0.0,0.0,0.0,0.4413573240508813,0,0
1.0,1.0,1.0,0.43701396157361394,0.0,0.0,0.0,0.0,0.0,0.0,0.4426272792727963,0,0
1.0,1.0,1.0,0.43641866212440544,0.0,0.0,0.0,0.0,0.0,0.0,0.4495409140111757,0,0
1.0,1.0,1.0,0.4368254984220314,0.0,0.0,0.0,0.0,0.0,0.0,0.4332232215135789,0,0
1.0,1.0,1.0,0.4386604528988296,0.0,0.0,0.0,0.0,0.0,0.0,0.4454700633663314,0,0
1.0,1.0,1.0,0.44128254406097406,0.0,0.0,0.0,0.0,0.0,0.0,0.4337026530095627,0,0
1.0,1.0,1.0,0.43907582090260283,0.0,0.0,0.0,0.0,0.0,0.0,0.4357096479437005,0,0
1.0,1.0,1.0,0.4361670651786399,0.0,0.0,0.0,0.0,0.0,0.0,0.4405542451567518,0,0
1.0,1.0,1.0,0.43829125898442767,0.0,0.0,0.0,0.0,0.0,0.0,0.4427868865791566,0,0
1.0,1.0,1.0,0.44520295667878657,0.0,0.0,0.0,0.0,0.0,0.0,0.44379268789038473,0,0
1.0,1.0,1.0,0.4415540122678372,0.0,0.0,0.0,0.0,0.0,0.0,0.4444330384929769,0,0
1.0,1.0,1.0,0.44051757737594915,0.0,0.0,0.0,0.0,0.0,0.0,0.4360195416763965,0,0
1.0,1.0,1.0,0.4414187062412026,0.0,0.0,0.0,0.0,0.0,0.0,0.4377162696730611,0,0
1.0,1.0,1.0,0.44102573375813986,0.0,0.0,0.0,0.0,0.0,0.0,0.4386206991651496,0,0
1.0,1.0,1.0,0.43686688781176886,0.0,0.0,0.0,0.0,0.0,0.0,0.43491781580544303,0,0
1.0,1.0,1.0,0.43977976656511414,0.0,0.0,0.0,0.0,0.0,0.0,0.438281795922344,0,0
1.0,1.0,1.0,0.4400614506999702,0.0,0.0,0.0,0.0,0.0,0.0,0.4420649664268755,0,0
1.0,1.0,1.0,0.436835876457275,0.0,0.0,0.0,0.0,0.0,0.0,0.44012036439935903,0,0
1.0,1.0,1.0,0.4402556000611227,0.0,0.0,0.0,0.0,0.0,0.0,0.438833552011196,0,0
1.0,1.0,1.0,0.4319493887286597,0.0,0.0,0.0,0.0,0.0,0.0,0.4460048513709857,0,0
1.0,1.0,1.0,0.4337024075549322,0.0,0.0,0.0,0.0,0.0,0.0,0.44325563130674017,0,0
1.0,1.0,1.0,0.4360096366102348,0.0,0.0,0.0,0.0,0.0,0.0,0.43996407264562437,0,0
1.0,1.0,1.0,0.4396106341630691,0.0,0.0,0.0,0.0,0.0,0.0,0.4449813751951352,0,0
1.0,1.0,1.0,0.44113755683646466,0.0,0.0,0.0,0.0,0.0,0.0,0.4375285909427419,0,0
1.0,1.0,1.0,0.434980840269445,0.0,0.0,0.0,0.0,0.0,0.0,0.4404544562378243,0,0
1.0,1.0,1.0,0.4372945901545948,0.0,0.0,0.0,0.0,0.0,0.0,0.4371016551801336,0,0
1.0,1.0,1.0,0.4382002682499361,0.0,0.0,0.0,0.0,0.0,0.0,0.4456095105933681,0,0
1.0,1.0,1.0,0.43605105835108215,0.0,0.0,0.0,0.0,0.0,0.0,0.43933720708190355,0,0
1.0,1.0,1.0,0.43654651991999455,0.0,0.0,0.0,0.0,0.0,0.0,0.4349227941601116,0,0
1.0,1.0,1.0,0.43313620313974777,0.0,0.0,0.0,0.0,0.0,0.0,0.4371602654130597,0,0
1.0,1.0,1.0,0.44101347333770374,0.0,0.0,0.0,0.0,0.0,0.0,0.4445768421776507,0,0
1.0,1.0,1.0,0.44013968552127736,0.0,0.0,0.0,0.0,0.0,0.0,0.4381299022162875,0,0
1.0,1.0,1.0,0.4413782397431285,0.0,0.0,0.0,0.0,0.0,0.0,0.4391957501196651,0,0
1.0,1.0,1.0,0.4406279436213677,0.0,0.0,0.0,0.0,0.0,0.0,0.4328552711301731,0,0
1.0,1.0,1.0,0.441732578510613,0.0,0.0,0.0,0.0,0.0,0.0,0.44447579986930946,0,0
1.0,1.0,1.0,0.4316059430831427,0.0,0.0,0.0,0.0,0.0,0.0,0.4410368749946009,0,0
1.0,1.0,1.0,0.44304627023787874,0.0,0.0,0.0,0.0,0.0,0.0,0.4417132019780308,0,0
1.0,1.0,1.0,0.4415297401472124,0.0,0.0,0.0,0.0,0.0,0.0,0.4437528065801104,0,0
1.0,1.0,1.0,0.4329153109216956,0.0,0.0,0.0,0.0,0.0,0.0,0.44639519171215164,0,0
1.0,1.0,1.0,0.44023908153030483,0.0,0.0,0.0,0.0,0.0,0.0,0.44302040342420795,0,0
1.0,1.0,1.0,0.4377460947918398,0.0,0.0,0.0,0.0,0.0,0.0,0.4444530926606749,0,0
1.0,1.0,1.0,0.4379981173967987,0.0,0.0,0.0,0.0,0.0,0.0,0.4418988365862856,0,0
1.0,1.0,1.0,0.43505246478596393,0.0,0.0,0.0,0.0,0.0,0.0,0.43838342032173,0,0
1.0,1.0,1.0,0.44123362814368394,0.0,0.0,0.0,0.0,0.0,0.0,0.4440011532424985,0,0
1.0,1.0,1.0,0.43654382132474084,0.0,0.0,0.0,0.0,0.0,0.0,0.44557788099501144,0,0
1.0,1.0,1.0,0.43854659258045214,0.0,0.0,0.0,0.0,0.0,0.0,0.44720844176838365,0,0
1.0,1.0,1.0,0.4456245270636891,0.0,0.0,0.0,0.0,0.0,0.0,0.4385214544316852,0,0
1.0,1.0,1.0,0.43197927850285794,0.0,0.0,0.0,0.0,0.0,0.0,0.44569799236788,0,0
1.0,1.0,1.0,0.43760872777204257,0.0,0.0,0.0,0.0,0.0,0.0,0.43653467521796396,0,0
1.0,1.0,1.0,0.4441967530745001,0.0,0.0,0.0,0.0,0.0,0.0,0.4440719574773856,0,0
1.0,1.0,1.0,0.44759056399966624,0.0,0.0,0.0,0.0,0.0,0.0,0.4348742992834826,0,0
1.0,1.0,1.0,0.44115957643320575,0.0,0.0,0.0,0.0,0.0,0.0,0.43636017695718726,0,0
1.0,1.0,1.0,0.4436113384097578,0.0,0.0,0.0,0.0,0.0,0.0,0.42877041128494425,0,0
1.0,1.0,1.0,0.4433106093299536,0.0,0.0,0.0,0.0,0.0,0.0,0.444961083719357,0,0
1.0,1.0,1.0,0.43644035017092603,0.0,0.0,0.0,0.0,0.0,0.0,0.4456265219537849,0,0
1.0,1.0,1.0,0.43852143809167465,0.0,0.0,0.0,0.0,0.0,0.0,0.4358690679984842,0,0
1.0,1.0,1.0,0.4327174217279352,0.0,0.0,0.0,0.0,0.0,0.0,0.43876452608059574,0,0
1.0,1.0,1.0,0.4367751766253168,0.0,0.0,0.0,0.0,0.0,0.0,0.4386151177052828,0,0
1.0,1.0,1.0,0.43900253746334095,0.0,0.0,0.0,0.0,0.0,0.0,0.43647547894348826,0,0
1.0,1.0,1.0,0.4446618830975463,0.0,0.0,0.0,0.0,0.0,0.0,0.44164211843629236,0,0
1.0,1.0,1.0,0.43505467284354565,0.0,0.0,0.0,0.0,0.0,0.0,0.442887885287061,0,0
1.0,1.0,1.0,0.4367224741451353,0.0,0.0,0.0,0.0,0.0,0.0,0.4328247597397127,0,0
1.0,1.0,1.0,0.4403795229315159,0.0,0.0,0.0,0.0,0.0,0.0,0.4385445106868789,0,0
1.0,1.0,1.0,0.43345398057877454,0.0,0.0,0.0,0.0,0.0,0.0,0.4370887596575896,0,0
1.0,1.0,1.0,0.43924549971178056,0.0,0.0,0.0,0.0,0.0,0.0,0.4478072716142261,0,0
1.0,1.0,1.0,0.4315211556285914,0.0,0.0,0.0,0.0,0.0,0.0,0.4399411788354346,0,0
1.0,1.0,1.0,0.44503210493633055,0.0,0.0,0.0,0.0,0.0,0.0,0.43609244483437426,0,0
1.0,1.0,1.0,0.44001524310572204,0.0,0.0,0.0,0.0,0.0,0.0,0.44157364318280107,0,0
1.0,1.0,1.0,0.4362190027343311,0.0,0.0,0.0,0.0,0.0,0.0,0.4417501572256464,0,0
1.0,1.0,1.0,0.4310864242454469,0.0,0.0,0.0,0.0,0.0,0.0,0.44067907550015334,0,0
1.0,1.0,1.0,0.4417221048712774,0.0,0.0,0.0,0.0,0.0,0.0,0.4409571879433295,0,0
1.0,1.0,1.0,0.43398773136320845,0.0,0.0,0.0,0.0,0.0,0.0,0.4379598377172364,0,0
1.0,1.0,1.0,0.44007690668418215,0.0,0.0,0.0,0.0,0.0,0.0,0.4421158449731614,0,0
1.0,1.0,1.0,0.43983712118612334,0.0,0.0,0.0,0.0,0.0,0.0,0.4442922663448313,0,0
1.0,1.0,1.0,0.44056409773141536,0.0,0.0,0.0,0.0,0.0,0.0,0.4339350657394904,0,0
1.0,1.0,1.0,0.43841665975841615,0.0,0.0,0.0,0.0,0.0,0.0,0.4397661489812144,0,0
1.0,1.0,1.0,0.44018887829672587,0.0,0.0,0.0,0.0,0.0,0.0,0.44411668285721595,0,0
1.0,1.0,1.0,0.43854399129783056,0.0,0.0,0.0,0.0,0.0,0.0,0.44141668312648336,0,0
1.0,1.0,1.0,0.4376460527375557,0.0,0.0,0.0,0.0,0.0,0.0,0.4410741035807985,0,0
1.0,1.0,1.0,0.4393411752732367,0.0,0.0,0.0,0.0,0.0,0.0,0.44358303032826724,0,0
1.0,1.0,1.0,0.44245342872690774,0.0,0.0,0.0,0.0,0.0,0.0,0.4360114163172088,0,0
1.0,1.0,1.0,0.4412651990334981,0.0,0.0,0.0,0.0,0.0,0.0,0.44171077493298416,0,0
1.0,1.0,1.0,0.43462777334715247,0.0,0.0,0.0,0.0,0.0,0.0,0.44197498082268366,0,0
1.0,1.0,1.0,0.44438202117154857,0.0,0.0,0.0,0.0,0.0,0.0,0.4444204078555105,0,0
1.0,1.0,1.0,0.4334830091801221,0.0,0.0,0.0,0.0,0.0,0.0,0.44278095271130447,0,0
1.0,1.0,1.0,0.43482722930480583,0.0,0.0,0.0,0.0,0.0,0.0,0.443677316215598,0,0
1.0,1.0,1.0,0.44416420431185316,0.0,0.0,0.0,0.0,0.0,0.0,0.4381063341058188,0,0
1.0,1.0,1.0,0.4377983818825645,0.0,0.0,0.0,0.0,0.0,0.0,0.4411517358478359,0,0
1.0,1.0,1.0,0.4384101457118,0.0,0.0,0.0,0.0,0.0,0.0,0.43787061119438647,0,0
1.0,1.0,1.0,0.4389161985275752,0.0,0.0,0.0,0.0,0.0,0.0,0.44085027538305666,0,0
1.0,1.0,1.0,0.43215858061348456,0.0,0.0,0.0,0.0,0.0,0.0,0.43363904697874955,0,0
1.0,1.0,1.0,0.4415024595644821,0.0,0.0,0.0,0.0,0.0,0.0,0.44371549089098955,0,0
1.0,1.0,1.0,0.44009057948689834,0.0,0.0,0.0,0.0,0.0,0.0,0.43844301990332135,0,0
1.0,1.0,1.0,0.44034430669814345,0.0,0.0,0.0,0.0,0.0,0.0,0.4422079058558647,0,0
1.0,1.0,1.0,0.4368359606746964,0.0,0.0,0.0,0.0,0.0,0.0,0.4416487968283964,0,0
1.0,1.0,1.0,0.4298728800682186,0.0,0.0,0.0,0.0,0.0,0.0,0.4395746832396552,0,0
1.0,1.0,1.0,0.43650706509737885,0.0,0.0,0.0,0.0,0.0,0.0,0.4427781303173387,0,0
1.0,1.0,1.0,0.4441266541475348,0.0,0.0,0.0,0.0,0.0,0.0,0.44036718349107357,0,0
1.0,1.0,1.0,0.4427247110165826,0.0,0.0,0.0,0.0,0.0,0.0,0.44492789007415984,0,0
1.0,1.0,1.0,0.4335323045739887,0.0,0.0,0.0,0.0,0.0,0.0,0.43496489728721976,0,0
1.0,1.0,1.0,0.43769592848629835,0.0,0.0,0.0,0.0,0.0,0.0,0.43689146765602654,0,0
1.0,1.0,1.0,0.43681916672696036,0.0,0.0,0.0,0.0,0.0,0.0,0.44627261379169275,0,0
1.0,1.0,1.0,0.4359256839297464,0.0,0.0,0.0,0.0,0.0,0.0,0.4435688557999713,0,0
1.0,1.0,1.0,0.43466508353505157,0.0,0.0,0.0,0.0,0.0,0.0,0.43518676150042057,0,0
1.0,1.0,1.0,0.43770102319677984,0.0,0.0,0.0,0.0,0.0,0.0,0.44352330177514854,0,0
1.0,1.0,1.0,0.43310500717620515,0.0,0.0,0.0,0.0,0.0,0.0,0.44056176583239237,0,0
1.0,1.0,1.0,0.43908503550805117,0.0,0.0,0.0,0.0,0.0,0.0,0.43956452531186097,0,0
1.0,1.0,1.0,0.43823360782260345,0.0,0.0,0.0,0.0,0.0,0.0,0.4416819483879421,0,0
1.0,1.0,1.0,0.43648556696070645,0.0,0.0,0.0,0.0,0.0,0.0,0.4384877925206504,0,0
1.0,1.0,1.0,0.44229268072782857,0.0,0.0,0.0,0.0,0.0,0.0,0.4431525222654176,0,0
1.0,1.0,1.0,0.4307866762650882,0.0,0.0,0.0,0.0,0.0,0.0,0.43780005353690454,0,0
1.0,1.0,1.0,0.4393413312223439,0.0,0.0,0.0,0.0,0.0,0.0,0.4323952622465882,0,0
1.0,1.0,1.0,0.4368712719057377,0.0,0.0,0.0,0.0,0.0,0.0,0.4409893023065694,0,0
1.0,1.0,1.0,0.43900837760773914,0.0,0.0,0.0,0.0,0.0,0.0,0.43868653907556726,0,0
1.0,1.0,1.0,0.43719950279862463,0.0,0.0,0.0,0.0,0.0,0.0,0.4407060849189366,0,0
1.0,1.0,1.0,0.43060794870530195,0.0,0.0,0.0,0.0,0.0,0.0,0.4345797429162148,0,0
1.0,1.0,1.0,0.4359338507487811,0.0,0.0,0.0,0.0,0.0,0.0,0.4379701372378767,0,0
1.0,1.0,1.0,0.43868766386128416,0.0,0.0,0.0,0.0,0.0,0.0,0.4418595415705109,0,0
1.0,1.0,1.0,0.4336860184710509,0.0,0.0,0.0,0.0,0.0,0.0,0.44095554994237907,0,0
1.0,1.0,1.0,0.44388951736272586,0.0,0.0,0.0,0.0,0.0,0.0,0.44278875755044744,0,0
1.0,1.0,1.0,0.4301422959997252,0.0,0.0,0.0,0.0,0.0,0.0,0.4463422933268979,0,0
1.0,1.0,1.0,0.43767594917480923,0.0,0.0,0.0,0.0,0.0,0.0,0.44824902818918005,0,0
1.0,1.0,1.0,0.43203233347090914,0.0,0.0,0.0,0.0,0.0,0.0,0.44418812773731187,0,0
1.0,1.0,1.0,0.43971292225319236,0.0,0.0,0.0,0.0,0.0,0.0,0.4379484746614022,0,0
1.0,1.0,1.0,0.43795546857686185,0.0,0.0,0.0,0.0,0.0,0.0,0.43883536029141185,0,0
1.0,1.0,1.0,0.4389969787746068,0.0,0.0,0.0,0.0,0.0,0.0,0.440115644534777,0,0
1.0,1.0,1.0,0.43785603256600597,0.0,0.0,0.0,0.0,0.0,0.0,0.43456321202199694,0,0
1.0,1.0,1.0,0.4435308606971937,0.0,0.0,0.0,0.0,0.0,0.0,0.44094079754171195,0,0
1.0,1.0,1.0,0.43941719830348147,0.0,0.0,0.0,0.0,0.0,0.0,0.4446819316044036,0,0
1.0,1.0,1.0,0.44031282740009275,0.0,0.0,0.0,0.0,0.0,0.0,0.44632175939450486,0,0
1.0,1.0,1.0,0.44119968567037426,0.0,0.0,0.0,0.0,0.0,0.0,0.4449911801756164,0,0
1.0,1.0,1.0,0.4329447523052673,0.0,0.0,0.0,0.0,0.0,0.0,0.44682123914009575,0,0
1.0,1.0,1.0,0.4382936377757999,0.0,0.0,0.0,0.0,0.0,0.0,0.43244965526243656,0,0
1.0,1.0,1.0,0.44239390707968973,0.0,0.0,0.0,0.0,0.0,0.0,0.43974823453957174,0,0
1.0,1.0,1.0,0.4355237079956129,0.0,0.0,0.0,0.0,0.0,0.0,0.44573759724136613,0,0
1.0,1.0,1.0,0.4435802831488558,0.0,0.0,0.0,0.0,0.0,0.0,0.43870588493389007,0,0
1.0,1.0,1.0,0.43448094259734676,0.0,0.0,0.0,0.0,0.0,0.0,0.4414714776368276,0,0
1.0,1.0,1.0,0.43311767625385755,0.0,0.0,0.0,0.0,0.0,0.0,0.43627936119740307,0,0
1.0,1.0,1.0,0.4418554573300734,0.0,0.0,0.0,0.0,0.0,0.0,0.4418368843746439,0,0
1.0,1.0,1.0,0.4373029897686307,0.0,0.0,0.0,0.0,0.0,0.0,0.44337544909266197,0,0
1.0,1.0,1.0,0.4357689456340218,0.0,0.0,0.0,0.0,0.0,0.0,0.43675967679707617,0,0
1.0,1.0,1.0,0.438338139431463,0.0,0.0,0.0,0.0,0.0,0.0,0.4399143367811594,0,0
1.0,1.0,1.0,0.44132058500207616,0.0,0.0,0.0,0.0,0.0,0.0,0.44190413775767656,0,0
1.0,1.0,1.0,0.43797800197742703,0.0,0.0,0.0,0.0,0.0,0.0,0.4343347924947494,0,0
1.0,1.0,1.0,0.43432926531939237,0.0,0.0,0.0,0.0,0.0,0.0,0.43874767505245743,0,0
1.0,1.0,1.0,0.4375143602976978,0.0,0.0,0.0,0.0,0.0,0.0,0.4411026336171523,0,0
1.0,1.0,1.0,0.4366329417016679,0.0,0.0,0.0,0.0,0.0,0.0,0.43352227959963546,0,0
1.0,1.0,1.0,0.44069558257993446,0.0,0.0,0.0,0.0,0.0,0.0,0.4441346978609342,0,0
1.0,1.0,1.0,0.4437338939016301,0.0,0.0,0.0,0.0,0.0,0.0,0.4445627657124102,0,0
1.0,1.0,1.0,0.44024907222483534,0.0,0.0,0.0,0.0,0.0,0.0,0.44066998026424664,0,0
1.0,1.0,1.0,0.43974309977243314,0.0,0.0,0.0,0.0,0.0,0.0,0.43479211990615324,0,0
